ExonGC,MotifGC,Spacing,Correlation
35.0,75.0,100,0.709847422148
45.0,75.0,100,0.517681483075
55.0,75.0,100,0.562015748457
65.0,75.0,100,0.519708314806
35.0,75.0,200,0.461127435648
45.0,75.0,200,0.506563328107
55.0,75.0,200,0.53787580976
65.0,75.0,200,0.45919098964
35.0,50.0,10,0.814936214966
45.0,50.0,10,0.819683222992
55.0,50.0,10,0.814252673054
65.0,50.0,10,0.818591946182
35.0,50.0,50,0.495452316688
45.0,50.0,50,0.494039009181
55.0,50.0,50,0.513566098004
65.0,50.0,50,0.460077822161
35.0,50.0,100,0.48055195868
45.0,50.0,100,0.54689555213
55.0,50.0,100,0.511651720614
65.0,50.0,100,0.524060230335
35.0,50.0,200,0.46490089969
45.0,50.0,200,0.516994601094
55.0,50.0,200,0.518529745004
65.0,50.0,200,0.350041043778
35.0,50.0,10,0.769068168
45.0,50.0,10,0.610089296263
55.0,50.0,10,0.641681600942
65.0,50.0,10,0.491223571515
35.0,50.0,50,0.424890750655
45.0,50.0,50,0.495097120678
55.0,50.0,50,0.451695771656
65.0,50.0,50,0.379767311168
35.0,50.0,100,0.618129245442
45.0,50.0,100,0.531697151748
55.0,50.0,100,0.476391515447
65.0,50.0,100,0.473466651059
35.0,50.0,200,0.444056746451
45.0,50.0,200,0.487868738072
55.0,50.0,200,0.425775031853
65.0,50.0,200,0.402619108912
35.0,75.0,10,0.829728779633
45.0,75.0,10,0.795924167621
55.0,75.0,10,0.76256940505
65.0,75.0,10,0.725136587053
35.0,75.0,50,0.288670029232
45.0,75.0,50,0.548420888389
55.0,75.0,50,0.570809631694
65.0,75.0,50,0.455244951562
35.0,75.0,100,0.351244197212
45.0,75.0,100,0.565075831009
55.0,75.0,100,0.494276567817
65.0,75.0,100,0.452002740226
35.0,75.0,200,0.20159958754
45.0,75.0,200,0.580422915005
55.0,75.0,200,0.46327628579
65.0,75.0,200,0.336724793999
35.0,75.0,10,0.67323746608
45.0,75.0,10,0.696983227502
55.0,75.0,10,0.709046884941
65.0,75.0,10,0.708117982117
35.0,75.0,50,0.431693994814
45.0,75.0,50,0.510390958813
55.0,75.0,50,0.507691485947
65.0,75.0,50,0.484315518908
35.0,75.0,100,0.496084432998
45.0,75.0,100,0.430372884181
55.0,75.0,100,0.542557882583
65.0,75.0,100,0.464949632815
35.0,75.0,200,0.385146069308
45.0,75.0,200,0.457330643401
55.0,75.0,200,0.4865021903
65.0,75.0,200,0.527161376264
35.0,25.0,10,0.855877028283
45.0,25.0,10,0.81818314475
55.0,25.0,10,0.753054082275
65.0,25.0,10,0.730632901708
35.0,25.0,50,0.578829483208
45.0,25.0,50,0.609252054808
55.0,25.0,50,0.467387056796
65.0,25.0,50,0.313233275107
35.0,25.0,100,0.510844755388
45.0,25.0,100,0.593608877184
55.0,25.0,100,0.541455048667
65.0,25.0,100,0.375291202298
35.0,25.0,200,0.525252662406
45.0,25.0,200,0.524825724317
55.0,25.0,200,0.485598988289
65.0,25.0,200,0.125608445126
35.0,25.0,10,0.798296139688
45.0,25.0,10,0.72647419871
55.0,25.0,10,0.695468701256
65.0,25.0,10,0.91952269003
35.0,25.0,50,0.443082880012
45.0,25.0,50,0.56274771857
55.0,25.0,50,0.562058981537
65.0,25.0,50,0.407557235729
35.0,25.0,100,0.589915270492
45.0,25.0,100,0.559716571591
55.0,25.0,100,0.544360707226
65.0,25.0,100,0.741522924027
35.0,25.0,200,0.4777818869
45.0,25.0,200,0.55804923181
55.0,25.0,200,0.56022693492
65.0,25.0,200,0.769810648931
35.0,50.0,10,0.844581552927
45.0,50.0,10,0.836845441593
55.0,50.0,10,0.783895970873
65.0,50.0,10,0.58908234481
35.0,50.0,50,0.184122318936
45.0,50.0,50,0.557604383724
55.0,50.0,50,0.596845604124
65.0,50.0,50,0.498054122989
35.0,50.0,100,0.400176712657
45.0,50.0,100,0.553807031135
55.0,50.0,100,0.55537365196
65.0,50.0,100,0.342978157747
35.0,50.0,200,0.427431036274
45.0,50.0,200,0.494596753345
55.0,50.0,200,0.538961302456
65.0,50.0,200,0.605356211689
35.0,50.0,10,0.830573876049
45.0,50.0,10,0.818753798942
55.0,50.0,10,0.778611078797
65.0,50.0,10,0.666857172441
35.0,50.0,50,0.609361167394
45.0,50.0,50,0.468145105977
55.0,50.0,50,0.605866002349
65.0,50.0,50,0.406654228059
35.0,50.0,100,0.517856908632
45.0,50.0,100,0.533546318647
55.0,50.0,100,0.557942757488
65.0,50.0,100,0.151176873376
35.0,50.0,200,0.491389444527
45.0,50.0,200,0.421667280064
55.0,50.0,200,0.507237019835
65.0,50.0,200,0.301964114035
35.0,25.0,10,0.891321368582
45.0,25.0,10,0.859930120004
55.0,25.0,10,0.812692260377
65.0,25.0,10,0.394293993646
35.0,25.0,50,0.47691357247
45.0,25.0,50,0.559108746779
55.0,25.0,50,0.660208450684
35.0,25.0,100,0.547051166943
45.0,25.0,100,0.611070943865
55.0,25.0,100,0.370081750844
35.0,25.0,200,0.500131295462
45.0,25.0,200,0.523966151349
55.0,25.0,200,0.523576234076
35.0,25.0,10,0.779664038358
45.0,25.0,10,0.7375746762
55.0,25.0,10,0.614627200591
65.0,25.0,10,0.644180063868
35.0,25.0,50,0.521597601654
45.0,25.0,50,0.541144834289
55.0,25.0,50,0.479144347747
65.0,25.0,50,0.311850247312
35.0,25.0,100,0.584084381548
45.0,25.0,100,0.550443149497
55.0,25.0,100,0.536227278153
65.0,25.0,100,0.487574776502
35.0,25.0,200,0.55655181925
45.0,25.0,200,0.59193973464
55.0,25.0,200,0.50954679579
65.0,25.0,200,0.501980749831
35.0,50.0,10,0.804736411939
45.0,50.0,10,0.831203144257
55.0,50.0,10,0.753058585771
65.0,50.0,10,0.604150304996
35.0,50.0,50,0.490041545327
45.0,50.0,50,0.548294691736
55.0,50.0,50,0.539907875928
65.0,50.0,50,0.692710840283
35.0,50.0,100,0.657144492699
45.0,50.0,100,0.568582757761
55.0,50.0,100,0.578091999828
65.0,50.0,100,0.480779211983
35.0,50.0,200,0.477833536513
45.0,50.0,200,0.531393375199
55.0,50.0,200,0.547555923071
65.0,50.0,200,0.531405469342
35.0,50.0,10,0.667197166115
45.0,50.0,10,0.670477958366
55.0,50.0,10,0.72622920926
65.0,50.0,10,0.702463280874
35.0,50.0,50,0.553822435612
45.0,50.0,50,0.584124831783
55.0,50.0,50,0.583515070266
65.0,50.0,50,0.353186299628
35.0,50.0,100,0.439800282105
45.0,50.0,100,0.504618520145
55.0,50.0,100,0.573737683196
65.0,50.0,100,0.407680524679
35.0,50.0,200,0.540959134921
45.0,50.0,200,0.479306664155
55.0,50.0,200,0.555597543288
65.0,50.0,200,0.576858510622
35.0,50.0,10,0.880806037394
45.0,50.0,10,0.775653090261
55.0,50.0,10,0.808845904492
65.0,50.0,10,0.829845454469
35.0,50.0,50,0.561898208365
45.0,50.0,50,0.592675464448
55.0,50.0,50,0.578558400818
65.0,50.0,50,0.580816298413
35.0,50.0,100,0.574483506253
45.0,50.0,100,0.493502527523
55.0,50.0,100,0.589012816156
65.0,50.0,100,0.593677403219
35.0,50.0,200,0.423146653464
45.0,50.0,200,0.524034406635
55.0,50.0,200,0.543182743714
65.0,50.0,200,0.498901976814
35.0,50.0,10,0.821478248941
45.0,50.0,10,0.684268277218
55.0,50.0,10,0.708226813151
65.0,50.0,10,0.688016131633
35.0,50.0,50,0.532112493437
45.0,50.0,50,0.587348535085
55.0,50.0,50,0.553557507694
65.0,50.0,50,0.548487350348
35.0,50.0,100,0.713093725194
45.0,50.0,100,0.519557770726
55.0,50.0,100,0.586175890147
65.0,50.0,100,0.441036827467
35.0,50.0,200,0.467170503015
45.0,50.0,200,0.508368676663
55.0,50.0,200,0.586266595711
65.0,50.0,200,0.342374900627
35.0,75.0,10,0.93501846016
45.0,75.0,10,0.633295960342
55.0,75.0,10,0.68652637389
65.0,75.0,10,0.454335973071
35.0,75.0,50,0.587914708994
45.0,75.0,50,0.41803758667
55.0,75.0,50,0.477943006466
65.0,75.0,50,0.422493656898
35.0,75.0,100,0.229844925929
45.0,75.0,100,0.534744066546
55.0,75.0,100,0.454659942556
65.0,75.0,100,0.431422961475
35.0,75.0,200,0.668262967876
45.0,75.0,200,0.531678097952
55.0,75.0,200,0.472218928615
65.0,75.0,200,0.398759746056
35.0,75.0,10,0.569216488515
45.0,75.0,10,0.838072486955
55.0,75.0,10,0.804585611973
65.0,75.0,10,0.794009630958
35.0,75.0,50,0.346064138856
45.0,75.0,50,0.509497436733
55.0,75.0,50,0.61806697924
65.0,75.0,50,0.523402177579
35.0,75.0,100,0.653464209465
45.0,75.0,100,0.558503788739
55.0,75.0,100,0.558409518427
65.0,75.0,100,0.464766774034
35.0,75.0,200,0.53674782439
45.0,75.0,200,0.551351784158
55.0,75.0,200,0.526830919268
65.0,75.0,200,0.417396408192
35.0,50.0,10,0.859658224266
45.0,50.0,10,0.815993412168
55.0,50.0,10,0.78243341687
65.0,50.0,10,0.730101116352
35.0,50.0,50,0.636677330535
45.0,50.0,50,0.633552136905
55.0,50.0,50,0.53263854484
65.0,50.0,50,0.562936616406
35.0,50.0,100,0.531338530727
45.0,50.0,100,0.596197263335
55.0,50.0,100,0.554913771588
65.0,50.0,100,0.589500866048
35.0,50.0,200,0.655775526006
45.0,50.0,200,0.579489563876
55.0,50.0,200,0.540543509536
65.0,50.0,200,0.576205362154
35.0,50.0,10,0.686385032063
45.0,50.0,10,0.715758337501
55.0,50.0,10,0.698251740104
65.0,50.0,10,0.746858541236
35.0,50.0,50,0.472779439236
45.0,50.0,50,0.506061113228
55.0,50.0,50,0.497403754754
65.0,50.0,50,0.517534976064
35.0,50.0,100,0.575060151494
45.0,50.0,100,0.589773178231
55.0,50.0,100,0.532882714173
65.0,50.0,100,0.549731856301
35.0,50.0,200,0.529619953048
45.0,50.0,200,0.591778695322
55.0,50.0,200,0.521556372867
65.0,50.0,200,0.474441905489
35.0,75.0,10,0.864860200669
45.0,75.0,10,0.746151542249
55.0,75.0,10,0.73765356388
65.0,75.0,10,0.656707765463
35.0,75.0,50,0.692962654166
45.0,75.0,50,0.612108011904
55.0,75.0,50,0.542455313285
65.0,75.0,50,0.498592585727
35.0,75.0,100,0.561268283266
45.0,75.0,100,0.613530253964
55.0,75.0,100,0.523501349994
65.0,75.0,100,0.54288629502
35.0,75.0,200,0.460039158676
45.0,75.0,200,0.543265797707
55.0,75.0,200,0.497383979
65.0,75.0,200,0.432205637939
35.0,75.0,10,0.165535785811
45.0,75.0,10,0.287597651065
55.0,75.0,10,0.220641045824
65.0,75.0,10,0.212487150234
35.0,75.0,50,0.0283349924039
45.0,75.0,50,0.0915125357532
55.0,75.0,50,0.10795737404
65.0,75.0,50,0.24806699463
35.0,75.0,100,0.215634548622
45.0,75.0,100,0.0866028331638
55.0,75.0,100,0.1063719886
65.0,75.0,100,0.0892150202265
35.0,75.0,200,0.172657497413
45.0,75.0,200,0.210792328108
55.0,75.0,200,0.158249193374
65.0,75.0,200,0.0852732103642
35.0,25.0,10,0.756591946334
45.0,25.0,10,0.792395306267
55.0,25.0,10,0.795058772776
65.0,25.0,10,0.69568833454
35.0,25.0,50,0.51997054015
45.0,25.0,50,0.51440196368
55.0,25.0,50,0.530541898378
65.0,25.0,50,0.579811817672
35.0,25.0,100,0.56127345458
45.0,25.0,100,0.557544316213
55.0,25.0,100,0.503583164644
65.0,25.0,100,0.138625814952
35.0,25.0,200,0.547173108726
45.0,25.0,200,0.497885828404
55.0,25.0,200,0.491601890888
65.0,25.0,200,0.309361973384
35.0,25.0,10,0.788854812716
45.0,25.0,10,0.851808434371
55.0,25.0,10,0.797582084172
65.0,25.0,10,0.708369439248
35.0,25.0,50,0.495136538027
45.0,25.0,50,0.606701513028
55.0,25.0,50,0.516427066749
65.0,25.0,50,0.52201447491
35.0,25.0,100,0.50950250826
45.0,25.0,100,0.536579206304
55.0,25.0,100,0.548325884931
65.0,25.0,100,0.553252641523
35.0,25.0,200,0.362341492354
45.0,25.0,200,0.565098178732
55.0,25.0,200,0.54464920566
65.0,25.0,200,0.597726793228
35.0,50.0,10,0.885325939907
45.0,50.0,10,0.737570439875
55.0,50.0,10,0.72845878808
65.0,50.0,10,0.601378837646
35.0,50.0,50,0.533936327925
45.0,50.0,50,0.537844352071
55.0,50.0,50,0.58790758964
65.0,50.0,50,0.504445988856
35.0,50.0,100,0.488785269315
45.0,50.0,100,0.496366554388
55.0,50.0,100,0.540088146973
65.0,50.0,100,0.420639800836
35.0,50.0,200,0.492301580349
45.0,50.0,200,0.540966630037
55.0,50.0,200,0.568961352475
65.0,50.0,200,0.715447129006
35.0,50.0,10,0.877064281807
45.0,50.0,10,0.750871637532
55.0,50.0,10,0.791607832026
65.0,50.0,10,0.708144135278
35.0,50.0,50,0.668166941591
45.0,50.0,50,0.528124268479
55.0,50.0,50,0.488449824716
65.0,50.0,50,0.474930798486
35.0,50.0,100,0.385502697442
45.0,50.0,100,0.550485413428
55.0,50.0,100,0.522172105908
65.0,50.0,100,0.567341812719
35.0,50.0,200,0.565313479957
45.0,50.0,200,0.508625894682
55.0,50.0,200,0.522989348997
65.0,50.0,200,0.690651771699
35.0,25.0,10,0.827452706314
45.0,25.0,10,0.88126824181
55.0,25.0,10,0.77500261749
65.0,25.0,10,0.923632614762
35.0,25.0,50,0.602166090213
45.0,25.0,50,0.575186988122
55.0,25.0,50,0.590983084993
65.0,25.0,50,0.704268292683
35.0,25.0,100,0.578921978229
45.0,25.0,100,0.606850729953
55.0,25.0,100,0.60249113589
65.0,25.0,100,0.602186122919
35.0,25.0,200,0.60352911224
45.0,25.0,200,0.59495443865
55.0,25.0,200,0.548107607549
65.0,25.0,200,0.178763581931
35.0,25.0,10,0.797971292118
45.0,25.0,10,0.819712307298
55.0,25.0,10,0.768989056472
65.0,25.0,10,0.831614426719
35.0,25.0,50,0.509698224182
45.0,25.0,50,0.54857391969
55.0,25.0,50,0.540368370175
65.0,25.0,50,0.699033999164
35.0,25.0,100,0.558693682159
45.0,25.0,100,0.563477133068
55.0,25.0,100,0.514637850802
65.0,25.0,100,0.438600650115
35.0,25.0,200,0.437051009461
45.0,25.0,200,0.504934216151
55.0,25.0,200,0.452171927479
65.0,25.0,200,0.584959565257
35.0,50.0,10,0.76565314657
45.0,50.0,10,0.752013243545
55.0,50.0,10,0.744302025328
65.0,50.0,10,0.81076065912
35.0,50.0,50,0.654275601517
45.0,50.0,50,0.526643437907
55.0,50.0,50,0.567642960708
65.0,50.0,50,0.593111160151
35.0,50.0,100,0.625356873377
45.0,50.0,100,0.541292990889
55.0,50.0,100,0.576823813836
65.0,50.0,100,0.574146250042
35.0,50.0,200,0.497180107328
45.0,50.0,200,0.536734659911
55.0,50.0,200,0.545235400864
65.0,50.0,200,0.518237929899
35.0,50.0,10,0.745847342884
45.0,50.0,10,0.796698523837
55.0,50.0,10,0.794392087019
65.0,50.0,10,0.79403049347
35.0,50.0,50,0.712441233577
45.0,50.0,50,0.552714236801
55.0,50.0,50,0.581088512416
65.0,50.0,50,0.509652975389
35.0,50.0,100,0.62082123772
45.0,50.0,100,0.505221372669
55.0,50.0,100,0.564189934576
65.0,50.0,100,0.537193009215
35.0,50.0,200,0.58590810978
45.0,50.0,200,0.470642455199
55.0,50.0,200,0.582463292561
65.0,50.0,200,0.526719336189
35.0,50.0,10,0.676927273101
45.0,50.0,10,0.683431608073
55.0,50.0,10,0.760969684511
65.0,50.0,10,0.69959941609
35.0,50.0,50,0.531857712828
45.0,50.0,50,0.464691302953
55.0,50.0,50,0.544424830853
65.0,50.0,50,0.598333572042
35.0,50.0,100,0.821294820722
45.0,50.0,100,0.50364345265
55.0,50.0,100,0.564004165006
65.0,50.0,100,0.502511152332
35.0,50.0,200,0.402901544315
45.0,50.0,200,0.488234725804
55.0,50.0,200,0.550862877551
65.0,50.0,200,0.501746536939
35.0,50.0,10,0.89691278666
45.0,50.0,10,0.856238291255
55.0,50.0,10,0.770223395282
65.0,50.0,10,0.884762491451
35.0,50.0,50,0.674307264774
45.0,50.0,50,0.569918626563
55.0,50.0,50,0.542851950633
65.0,50.0,50,0.547442273171
35.0,50.0,100,0.796474297913
45.0,50.0,100,0.54911298711
55.0,50.0,100,0.615503393706
65.0,50.0,100,0.460907725683
35.0,50.0,200,0.578649804668
45.0,50.0,200,0.492721962054
55.0,50.0,200,0.623934571649
65.0,50.0,200,0.475096960585
35.0,75.0,10,0.814196691371
45.0,75.0,10,0.638682234397
55.0,75.0,10,0.681667564473
65.0,75.0,10,0.73718074694
35.0,75.0,50,0.716277027927
45.0,75.0,50,0.556688455671
55.0,75.0,50,0.535376587824
65.0,75.0,50,0.322506789218
35.0,75.0,100,0.825466507636
45.0,75.0,100,0.480839475954
55.0,75.0,100,0.531517494396
65.0,75.0,100,0.538645813964
35.0,75.0,200,0.0444687852948
45.0,75.0,200,0.47149326684
55.0,75.0,200,0.51757054667
65.0,75.0,200,0.474068077179
35.0,75.0,10,0.850771061346
45.0,75.0,10,0.846143465045
55.0,75.0,10,0.777411708497
65.0,75.0,10,0.751216654246
35.0,75.0,50,0.643183533263
45.0,75.0,50,0.482264475554
55.0,75.0,50,0.544323868918
65.0,75.0,50,0.583461041621
35.0,75.0,100,0.516941591051
45.0,75.0,100,0.571122499308
55.0,75.0,100,0.572933459493
65.0,75.0,100,0.425540110958
35.0,75.0,200,0.338250926407
45.0,75.0,200,0.565293300261
55.0,75.0,200,0.549899232707
65.0,75.0,200,0.540770525146
35.0,50.0,10,0.8511314192
45.0,50.0,10,0.740428151346
55.0,50.0,10,0.743294783416
65.0,50.0,10,0.711309044255
35.0,50.0,50,0.566929370565
45.0,50.0,50,0.640953810961
55.0,50.0,50,0.595200353362
65.0,50.0,50,0.389628567259
35.0,50.0,100,0.636822107255
45.0,50.0,100,0.535497602173
55.0,50.0,100,0.558015072753
65.0,50.0,100,0.455676673576
35.0,50.0,200,0.740381119415
45.0,50.0,200,0.580576516788
55.0,50.0,200,0.506512624281
65.0,50.0,200,0.503619631228
35.0,50.0,10,0.751837481095
45.0,50.0,10,0.8680092637
55.0,50.0,10,0.798547096358
65.0,50.0,10,0.733111350091
35.0,50.0,50,0.815121536933
45.0,50.0,50,0.634176361132
55.0,50.0,50,0.635996009295
65.0,50.0,50,0.82829194059
35.0,50.0,100,0.594300083822
45.0,50.0,100,0.530115314885
55.0,50.0,100,0.559463685139
65.0,50.0,100,0.590561876518
35.0,50.0,200,0.581692278623
45.0,50.0,200,0.634340137168
55.0,50.0,200,0.509883357707
65.0,50.0,200,0.447054638609
35.0,75.0,10,0.862880725399
45.0,75.0,10,0.660127081855
55.0,75.0,10,0.685713026355
65.0,75.0,10,0.70981947744
35.0,75.0,50,0.84994432643
45.0,75.0,50,0.562702884115
55.0,75.0,50,0.564686843809
65.0,75.0,50,0.441992424742
35.0,75.0,100,0.317181109172
45.0,75.0,100,0.559932051748
55.0,75.0,100,0.533800661073
65.0,75.0,100,0.540723408448
35.0,75.0,200,0.899700204646
45.0,75.0,200,0.501699145358
55.0,75.0,200,0.49648541937
65.0,75.0,200,0.449810016505
35.0,75.0,10,0.791390728477
45.0,75.0,10,0.727175827448
55.0,75.0,10,0.675895730854
65.0,75.0,10,0.497456671673
45.0,75.0,50,0.508466703785
55.0,75.0,50,0.480765090384
65.0,75.0,50,0.36531812544
35.0,75.0,100,0.612190714435
45.0,75.0,100,0.473777604594
55.0,75.0,100,0.52212620595
65.0,75.0,100,0.361059213826
35.0,75.0,200,0.0795140497036
45.0,75.0,200,0.5395444172
55.0,75.0,200,0.465982506272
65.0,75.0,200,0.438683675938
35.0,25.0,10,0.880773077336
45.0,25.0,10,0.83507590323
55.0,25.0,10,0.795177326311
35.0,25.0,50,0.544788836847
45.0,25.0,50,0.614839365936
55.0,25.0,50,0.492447712306
35.0,25.0,100,0.510898498996
45.0,25.0,100,0.60112148908
55.0,25.0,100,0.474643995879
35.0,25.0,200,0.383122476359
45.0,25.0,200,0.511007095934
55.0,25.0,200,0.542139694454
35.0,25.0,10,0.788525386092
45.0,25.0,10,0.81346549767
55.0,25.0,10,0.837282732759
35.0,25.0,50,0.560478995703
45.0,25.0,50,0.550461832053
55.0,25.0,50,0.633636096421
35.0,25.0,100,0.562555504101
45.0,25.0,100,0.612692698756
55.0,25.0,100,0.4241834499
65.0,25.0,100,0.26376146789
35.0,25.0,200,0.606409719425
45.0,25.0,200,0.553906616785
55.0,25.0,200,0.459660022994
35.0,50.0,10,0.587654470408
45.0,50.0,10,0.801900980607
55.0,50.0,10,0.776477313953
65.0,50.0,10,0.911983481917
35.0,50.0,50,0.537071179255
45.0,50.0,50,0.640198218638
55.0,50.0,50,0.591912749954
65.0,50.0,50,0.794432886488
35.0,50.0,100,0.481118555565
45.0,50.0,100,0.490785420766
55.0,50.0,100,0.601474121145
65.0,50.0,100,0.552053595585
35.0,50.0,200,0.367762461041
45.0,50.0,200,0.509981284775
55.0,50.0,200,0.617709960775
65.0,50.0,200,0.66068596071
35.0,50.0,10,0.837874212373
45.0,50.0,10,0.792521180604
55.0,50.0,10,0.792912265055
65.0,50.0,10,0.799659445777
35.0,50.0,50,0.747770489933
45.0,50.0,50,0.646454301056
55.0,50.0,50,0.565475579457
65.0,50.0,50,0.428085950454
35.0,50.0,100,0.553457203118
45.0,50.0,100,0.619762616284
55.0,50.0,100,0.523887520934
65.0,50.0,100,0.19437365693
35.0,50.0,200,0.722310787039
45.0,50.0,200,0.564899069015
55.0,50.0,200,0.599654388349
65.0,50.0,200,0.584930930978
35.0,25.0,10,0.773090073549
45.0,25.0,10,0.803670295119
55.0,25.0,10,0.776020754783
35.0,25.0,50,0.478607194407
45.0,25.0,50,0.578236080894
55.0,25.0,50,0.483551722539
35.0,25.0,100,0.556709264188
45.0,25.0,100,0.535525486657
55.0,25.0,100,0.505589957394
35.0,25.0,200,0.450694644886
45.0,25.0,200,0.455499353571
55.0,25.0,200,0.49695726271
35.0,25.0,10,0.825663329417
45.0,25.0,10,0.759805259287
55.0,25.0,10,0.753720002821
65.0,25.0,10,0.626303288744
35.0,25.0,50,0.614473639203
45.0,25.0,50,0.555370336042
55.0,25.0,50,0.476022729
65.0,25.0,50,0.609306016103
35.0,25.0,100,0.549927603289
45.0,25.0,100,0.518761918885
55.0,25.0,100,0.501228042542
65.0,25.0,100,0.0396452464002
35.0,25.0,200,0.588441117145
45.0,25.0,200,0.472917832237
55.0,25.0,200,0.503310033875
65.0,25.0,200,0.681017111866
35.0,50.0,10,0.613143365231
45.0,50.0,10,0.652485525308
55.0,50.0,10,0.667958460787
65.0,50.0,10,0.685005496299
35.0,50.0,50,0.577941012422
45.0,50.0,50,0.540874504147
55.0,50.0,50,0.489530713862
65.0,50.0,50,0.53640544867
35.0,50.0,100,0.526878353548
45.0,50.0,100,0.491972263075
55.0,50.0,100,0.477366754022
65.0,50.0,100,0.550024385756
35.0,50.0,200,0.544886014675
45.0,50.0,200,0.469042007168
55.0,50.0,200,0.485627984493
65.0,50.0,200,0.392591993411
35.0,50.0,10,0.728617761057
45.0,50.0,10,0.741197704188
55.0,50.0,10,0.732349946307
65.0,50.0,10,0.695751865834
35.0,50.0,50,0.633548897873
45.0,50.0,50,0.473406358881
55.0,50.0,50,0.57489362746
65.0,50.0,50,0.537047366089
35.0,50.0,100,0.417326483585
45.0,50.0,100,0.561164444011
55.0,50.0,100,0.529429417008
65.0,50.0,100,0.627261095265
35.0,50.0,200,0.794089849386
45.0,50.0,200,0.517209421011
55.0,50.0,200,0.502202844064
65.0,50.0,200,0.465357523329
35.0,50.0,10,0.878033785168
45.0,50.0,10,0.724189183475
55.0,50.0,10,0.765531847713
65.0,50.0,10,0.599505376899
35.0,50.0,50,0.418091846045
45.0,50.0,50,0.583610377151
55.0,50.0,50,0.516091183673
65.0,50.0,50,0.628240650125
35.0,50.0,100,0.605707370371
45.0,50.0,100,0.471559462081
55.0,50.0,100,0.577924578582
65.0,50.0,100,0.522076373857
35.0,50.0,200,0.632876909656
45.0,50.0,200,0.557288044709
55.0,50.0,200,0.543386736278
65.0,50.0,200,0.647225057235
35.0,50.0,10,0.514188469746
45.0,50.0,10,0.554420883629
55.0,50.0,10,0.599735403699
65.0,50.0,10,0.623265563679
35.0,50.0,50,0.511085167789
45.0,50.0,50,0.449999577536
55.0,50.0,50,0.485929575683
65.0,50.0,50,0.170967605364
35.0,50.0,100,0.428576053631
45.0,50.0,100,0.55620859587
55.0,50.0,100,0.521150437999
65.0,50.0,100,0.577727955926
35.0,50.0,200,0.562528659585
45.0,50.0,200,0.398099547202
55.0,50.0,200,0.399105570953
65.0,50.0,200,0.474848600834
35.0,75.0,10,0.727782357021
45.0,75.0,10,0.716766534741
55.0,75.0,10,0.756367801092
65.0,75.0,10,0.690575585882
35.0,75.0,50,0.408464535512
45.0,75.0,50,0.649680379596
55.0,75.0,50,0.559980143183
65.0,75.0,50,0.536425307033
35.0,75.0,100,0.766017622477
45.0,75.0,100,0.53668286622
55.0,75.0,100,0.503062720029
65.0,75.0,100,0.517870727375
35.0,75.0,200,0.668535106065
45.0,75.0,200,0.497051613583
55.0,75.0,200,0.553609236094
65.0,75.0,200,0.472874013275
35.0,75.0,10,0.895278447746
45.0,75.0,10,0.799975922119
55.0,75.0,10,0.77437283056
65.0,75.0,10,0.719766738904
35.0,75.0,50,0.533379749465
45.0,75.0,50,0.525803416502
55.0,75.0,50,0.592234802399
65.0,75.0,50,0.492309645342
35.0,75.0,100,0.556856216327
45.0,75.0,100,0.543342504071
55.0,75.0,100,0.558448596316
65.0,75.0,100,0.501119600124
35.0,75.0,200,0.596946766843
45.0,75.0,200,0.586272053982
55.0,75.0,200,0.547427306456
65.0,75.0,200,0.460629818253
35.0,50.0,10,0.858573844021
45.0,50.0,10,0.789348596267
55.0,50.0,10,0.741915006934
65.0,50.0,10,0.741409000268
35.0,50.0,50,0.416489801071
45.0,50.0,50,0.608130469482
55.0,50.0,50,0.49709546037
65.0,50.0,50,0.445168205772
35.0,50.0,100,0.735598392415
45.0,50.0,100,0.64417520942
55.0,50.0,100,0.574994946329
65.0,50.0,100,0.382311202236
35.0,50.0,200,0.64129867457
45.0,50.0,200,0.690697258571
55.0,50.0,200,0.486243001849
65.0,50.0,200,0.550999702424
35.0,50.0,10,0.908518234346
45.0,50.0,10,0.791993941453
55.0,50.0,10,0.746904646794
65.0,50.0,10,0.479408473244
35.0,50.0,50,0.638476957912
45.0,50.0,50,0.590682049677
55.0,50.0,50,0.551515871336
65.0,50.0,50,0.537997212034
35.0,50.0,100,0.63847002384
45.0,50.0,100,0.632990259665
55.0,50.0,100,0.533401089267
65.0,50.0,100,0.509258065145
35.0,50.0,200,0.644771657871
45.0,50.0,200,0.663837909141
55.0,50.0,200,0.555527481791
65.0,50.0,200,0.313909731095
35.0,75.0,10,0.881033935618
45.0,75.0,10,0.685763230829
55.0,75.0,10,0.703560998175
65.0,75.0,10,0.588937918749
35.0,75.0,50,0.504473222748
45.0,75.0,50,0.493099395773
55.0,75.0,50,0.472330859271
65.0,75.0,50,0.502713624859
35.0,75.0,100,0.777683636133
45.0,75.0,100,0.457845823768
55.0,75.0,100,0.498858941406
65.0,75.0,100,0.534941687289
45.0,75.0,200,0.45710446887
55.0,75.0,200,0.558518990379
65.0,75.0,200,0.508565004816
35.0,75.0,10,0.946795754282
45.0,75.0,10,0.755410255025
55.0,75.0,10,0.746976153017
65.0,75.0,10,0.721528225787
45.0,75.0,50,0.520016475101
55.0,75.0,50,0.491975847372
65.0,75.0,50,0.575774109032
35.0,75.0,100,0.588237286665
45.0,75.0,100,0.552098595375
55.0,75.0,100,0.468259094729
65.0,75.0,100,0.574658740804
45.0,75.0,200,0.595331163216
55.0,75.0,200,0.489882568482
