ExonGC,MotifGC,Spacing,Correlation
55.0,50.0,10,0.647629280821
65.0,50.0,10,0.533439610069
35.0,50.0,50,0.338719967548
45.0,50.0,50,0.515652029648
55.0,50.0,50,0.500081329256
65.0,50.0,50,0.545660800399
35.0,50.0,100,0.510248156365
45.0,50.0,100,0.480677741444
55.0,50.0,100,0.588820989403
65.0,50.0,100,0.507477102072
35.0,50.0,200,0.526351441954
45.0,50.0,200,0.48223628354
55.0,50.0,200,0.517395149134
65.0,50.0,200,0.418599339381
35.0,50.0,10,0.234675089247
45.0,50.0,10,0.201849611836
55.0,50.0,10,0.274343069689
65.0,50.0,10,0.439403138216
35.0,50.0,50,0.0729142496191
45.0,50.0,50,0.08224309563
55.0,50.0,50,0.187160232937
65.0,50.0,50,0.343423015531
35.0,50.0,100,0.102539742319
45.0,50.0,100,0.149021948755
55.0,50.0,100,0.177621607413
65.0,50.0,100,0.0505136498643
35.0,50.0,200,-0.00749312758244
45.0,50.0,200,0.136543747901
55.0,50.0,200,0.123661215645
65.0,50.0,200,0.0497087378629
35.0,50.0,10,0.26067944564
45.0,50.0,10,0.313082797686
55.0,50.0,10,0.325062569759
65.0,50.0,10,0.459702282359
35.0,50.0,50,0.387210787613
45.0,50.0,50,0.204373000985
55.0,50.0,50,0.231106313769
65.0,50.0,50,0.249796316547
35.0,50.0,100,0.177655996688
45.0,50.0,100,0.228374506471
55.0,50.0,100,0.208695022673
65.0,50.0,100,0.137021008167
35.0,50.0,200,0.0806640882056
45.0,50.0,200,0.15172117948
55.0,50.0,200,0.214694547619
65.0,50.0,200,0.0928611619065
35.0,50.0,10,0.23133686053
45.0,50.0,10,0.296361538698
55.0,50.0,10,0.278161792611
65.0,50.0,10,0.396432562209
35.0,50.0,50,0.117752733027
45.0,50.0,50,0.0744383299446
55.0,50.0,50,0.175906334392
65.0,50.0,50,0.210919659071
35.0,50.0,100,0.121401719415
45.0,50.0,100,0.154754516929
55.0,50.0,100,0.160451782889
65.0,50.0,100,0.273108086687
35.0,50.0,200,0.269799496698
45.0,50.0,200,0.150831874324
55.0,50.0,200,0.132095469109
65.0,50.0,200,0.134015342908
35.0,75.0,10,0.140484445958
45.0,75.0,10,0.18698505936
55.0,75.0,10,0.157786560171
65.0,75.0,10,0.219112176879
35.0,75.0,50,-0.0434221001691
45.0,75.0,50,0.0682001896433
55.0,75.0,50,0.0948834353575
65.0,75.0,50,0.0279429884498
35.0,75.0,100,-0.0170141099865
45.0,75.0,100,0.0628790623142
55.0,75.0,100,0.0679781893826
65.0,75.0,100,0.0153186243164
35.0,75.0,200,-0.00801516538299
45.0,75.0,200,0.0227278396932
55.0,75.0,200,0.0737123793854
65.0,75.0,200,0.0392243869359
35.0,75.0,10,0.311711256969
45.0,75.0,10,0.317609275739
55.0,75.0,10,0.237198001076
65.0,75.0,10,0.272750054009
35.0,75.0,50,0.0532913131726
45.0,75.0,50,0.119678238663
55.0,75.0,50,0.20113551531
65.0,75.0,50,0.189906089477
35.0,75.0,100,0.121204459348
45.0,75.0,100,0.186597848233
55.0,75.0,100,0.20367883405
65.0,75.0,100,0.16075031239
35.0,75.0,200,0.108096162299
45.0,75.0,200,0.217418924823
55.0,75.0,200,0.170335564684
65.0,75.0,200,0.143132081332
35.0,50.0,10,0.75052998544
45.0,50.0,10,0.83538042349
55.0,50.0,10,0.781325222224
65.0,50.0,10,0.723917550137
35.0,50.0,50,0.604463632952
45.0,50.0,50,0.580441999163
55.0,50.0,50,0.565092834274
65.0,50.0,50,0.429368487921
35.0,50.0,100,0.553660571462
45.0,50.0,100,0.60882154587
55.0,50.0,100,0.560106910933
65.0,50.0,100,0.586363567911
35.0,50.0,200,0.3623162873
45.0,50.0,200,0.581215685567
55.0,50.0,200,0.533382919485
65.0,50.0,200,0.359359195756
35.0,50.0,10,0.554326360192
45.0,50.0,10,0.601620268545
55.0,50.0,10,0.570531808231
65.0,50.0,10,0.51830200294
35.0,50.0,50,0.521744557109
45.0,50.0,50,0.505347850118
55.0,50.0,50,0.450387675107
65.0,50.0,50,0.377465843311
35.0,50.0,100,0.438457924398
45.0,50.0,100,0.51874869362
55.0,50.0,100,0.471120918083
65.0,50.0,100,0.484638535601
35.0,50.0,200,0.409748067093
45.0,50.0,200,0.466466898132
55.0,50.0,200,0.435520540024
65.0,50.0,200,0.394915706953
35.0,75.0,10,0.281928361812
45.0,75.0,10,0.298317526346
55.0,75.0,10,0.258076923132
65.0,75.0,10,0.213848591319
35.0,75.0,50,-0.0589907802102
45.0,75.0,50,0.124632517081
55.0,75.0,50,0.170764431473
65.0,75.0,50,0.172321744836
35.0,75.0,100,-0.0296262612366
45.0,75.0,100,0.157892358615
55.0,75.0,100,0.161194358792
65.0,75.0,100,0.206517456863
35.0,75.0,200,0.112461362227
45.0,75.0,200,0.153653402241
55.0,75.0,200,0.178320752965
65.0,75.0,200,0.166272062476
35.0,75.0,10,0.197452505517
45.0,75.0,10,0.161879666889
55.0,75.0,10,0.170772029423
65.0,75.0,10,0.326453891298
35.0,75.0,50,0.02738759709
45.0,75.0,50,0.105284608942
55.0,75.0,50,0.136759167328
65.0,75.0,50,0.160217582243
35.0,75.0,100,0.0438591963319
45.0,75.0,100,0.0995203849549
55.0,75.0,100,0.148044137765
65.0,75.0,100,0.12303573704
35.0,75.0,200,0.260185257437
45.0,75.0,200,0.103794703794
55.0,75.0,200,0.11134866059
65.0,75.0,200,0.174920860709
35.0,25.0,10,0.425580339156
45.0,25.0,10,0.273734709461
55.0,25.0,10,0.283555400935
65.0,25.0,10,-0.0405185925698
35.0,25.0,50,0.209794392677
45.0,25.0,50,0.218572515546
55.0,25.0,50,0.16723586262
65.0,25.0,50,0.364206138442
35.0,25.0,100,0.177035808913
45.0,25.0,100,0.215248152154
55.0,25.0,100,0.141683843726
65.0,25.0,100,0.159865679814
35.0,25.0,200,0.183531614671
45.0,25.0,200,0.146029659174
55.0,25.0,200,0.146853680582
65.0,25.0,200,0.110330852536
35.0,25.0,10,0.378322623247
45.0,25.0,10,0.349443395567
55.0,25.0,10,0.3354072064
65.0,25.0,10,0.371812897123
35.0,25.0,50,0.215342155342
45.0,25.0,50,0.228047987188
55.0,25.0,50,0.142655865717
65.0,25.0,50,0.577221794531
35.0,25.0,100,0.149098578328
45.0,25.0,100,0.213961570441
55.0,25.0,100,0.203576880354
65.0,25.0,100,0.0841020092128
35.0,25.0,200,0.141023093905
45.0,25.0,200,0.16263921185
55.0,25.0,200,0.190508783978
65.0,25.0,200,0.365186615908
35.0,50.0,10,0.334662293628
45.0,50.0,10,0.358366852081
55.0,50.0,10,0.285384373323
65.0,50.0,10,0.248729785827
35.0,50.0,50,0.29207985214
45.0,50.0,50,0.251397213971
55.0,50.0,50,0.275120858789
65.0,50.0,50,0.212099778209
35.0,50.0,100,0.081882067544
45.0,50.0,100,0.19594415169
55.0,50.0,100,0.203881377272
65.0,50.0,100,0.143303497636
35.0,50.0,200,0.0206105004965
45.0,50.0,200,0.254494860234
55.0,50.0,200,0.214501747625
65.0,50.0,200,0.158468576313
35.0,50.0,10,0.250260076127
45.0,50.0,10,0.251053725267
55.0,50.0,10,0.301043980552
65.0,50.0,10,0.242892476489
35.0,50.0,50,0.021937808477
45.0,50.0,50,0.105078304113
55.0,50.0,50,0.165544910495
65.0,50.0,50,0.148808791103
35.0,50.0,100,0.0981085370075
45.0,50.0,100,0.143304351578
55.0,50.0,100,0.161856013038
65.0,50.0,100,0.189004386303
35.0,50.0,200,0.168861428791
45.0,50.0,200,0.156264227725
55.0,50.0,200,0.140769407353
65.0,50.0,200,0.00687541521497
35.0,25.0,10,0.372788971133
45.0,25.0,10,0.366917063395
55.0,25.0,10,0.261232622368
65.0,25.0,10,0.434787976643
35.0,25.0,50,0.0876174510484
45.0,25.0,50,0.109046212334
55.0,25.0,50,0.224408354992
65.0,25.0,50,0.159634286634
35.0,25.0,100,0.35671749986
45.0,25.0,100,0.22393950749
55.0,25.0,100,0.0674790581558
65.0,25.0,100,0.0969069707198
35.0,25.0,200,0.167341153185
45.0,25.0,200,0.241686986348
55.0,25.0,200,0.249492955005
65.0,25.0,200,0.17392033325
35.0,25.0,10,0.184942990941
45.0,25.0,10,0.228453016442
55.0,25.0,10,0.170423345624
65.0,25.0,10,0.0327265345961
35.0,25.0,50,-0.000982033187366
45.0,25.0,50,0.133204530264
55.0,25.0,50,0.122923865302
65.0,25.0,50,0.0409699612827
35.0,25.0,100,0.180309859721
45.0,25.0,100,0.195367950913
55.0,25.0,100,0.110692552056
65.0,25.0,100,0.0129498578677
35.0,25.0,200,0.152461696503
45.0,25.0,200,0.150795640359
55.0,25.0,200,0.153061442363
65.0,25.0,200,0.0325543563153
35.0,50.0,10,0.298597221409
45.0,50.0,10,0.313037807411
55.0,50.0,10,0.299573306342
65.0,50.0,10,0.227252949907
35.0,50.0,50,0.226246169248
45.0,50.0,50,0.155353592702
55.0,50.0,50,0.206657314483
65.0,50.0,50,0.26223852539
35.0,50.0,100,0.0981283652144
45.0,50.0,100,0.148954375468
55.0,50.0,100,0.181714372303
65.0,50.0,100,0.178130208636
35.0,50.0,200,0.0733254006477
45.0,50.0,200,0.153140007779
55.0,50.0,200,0.177061174395
65.0,50.0,200,0.0422273391906
35.0,50.0,10,0.166465820619
45.0,50.0,10,0.226863194502
55.0,50.0,10,0.190918495037
65.0,50.0,10,0.12365918289
35.0,50.0,50,0.122996012512
45.0,50.0,50,0.0977498091643
55.0,50.0,50,0.17235583519
65.0,50.0,50,0.0526502969794
35.0,50.0,100,-0.0129791666139
45.0,50.0,100,0.122063242026
55.0,50.0,100,0.104032049796
65.0,50.0,100,0.0828542461805
35.0,50.0,200,0.0843877978515
45.0,50.0,200,0.132206454754
55.0,50.0,200,0.125359119774
65.0,50.0,200,0.0990067586414
35.0,50.0,10,0.862504233023
45.0,50.0,10,0.781937260559
55.0,50.0,10,0.725268755177
65.0,50.0,10,0.629692120949
35.0,50.0,50,0.49600933455
45.0,50.0,50,0.541636891631
55.0,50.0,50,0.566290143687
65.0,50.0,50,0.457120315163
35.0,50.0,100,0.600503706412
45.0,50.0,100,0.489487403506
55.0,50.0,100,0.508363168466
65.0,50.0,100,0.430903960769
35.0,50.0,200,0.576720554991
45.0,50.0,200,0.546918662993
55.0,50.0,200,0.524952930682
65.0,50.0,200,0.336398028176
35.0,50.0,10,0.747530448868
45.0,50.0,10,0.711826009026
55.0,50.0,10,0.6641722947
65.0,50.0,10,0.533409676055
35.0,50.0,50,0.553981061532
45.0,50.0,50,0.494558437562
55.0,50.0,50,0.562092881213
65.0,50.0,50,0.332814076766
35.0,50.0,100,0.647812736245
45.0,50.0,100,0.605506805789
55.0,50.0,100,0.576593835577
65.0,50.0,100,0.657154326734
35.0,50.0,200,0.535964847481
45.0,50.0,200,0.580210799605
55.0,50.0,200,0.579940668242
65.0,50.0,200,0.412269936097
35.0,75.0,10,0.380623199306
45.0,75.0,10,0.28832131766
55.0,75.0,10,0.231902024674
65.0,75.0,10,0.167579733142
35.0,75.0,50,0.156071288476
45.0,75.0,50,0.107496181935
55.0,75.0,50,0.156632013634
65.0,75.0,50,0.124751653036
35.0,75.0,100,0.171742231304
45.0,75.0,100,0.164461231117
55.0,75.0,100,0.149240611837
65.0,75.0,100,0.0869708617872
35.0,75.0,200,0.213487466763
45.0,75.0,200,0.192994035638
55.0,75.0,200,0.105525697081
65.0,75.0,200,0.108586281979
35.0,75.0,10,0.220214298805
45.0,75.0,10,0.275044134476
55.0,75.0,10,0.313743652687
65.0,75.0,10,0.365934996836
35.0,75.0,50,0.396093240767
45.0,75.0,50,0.177537495636
55.0,75.0,50,0.218049343084
65.0,75.0,50,0.219247965792
35.0,75.0,100,0.126713932421
45.0,75.0,100,0.0997803398942
55.0,75.0,100,0.173939673539
65.0,75.0,100,0.184000514684
35.0,75.0,200,0.137903860605
45.0,75.0,200,0.152531403575
55.0,75.0,200,0.183249114141
65.0,75.0,200,0.222917721319
35.0,50.0,10,0.3830031524
45.0,50.0,10,0.332362790538
55.0,50.0,10,0.328774535117
65.0,50.0,10,0.287375709536
35.0,50.0,50,0.31361982941
45.0,50.0,50,0.245275259123
55.0,50.0,50,0.240954412314
65.0,50.0,50,0.119762532297
35.0,50.0,100,0.119016249903
45.0,50.0,100,0.242986599809
55.0,50.0,100,0.194726984615
65.0,50.0,100,0.180179952099
35.0,50.0,200,0.0984299064998
45.0,50.0,200,0.231145538802
55.0,50.0,200,0.231451291159
65.0,50.0,200,0.152536928515
35.0,50.0,10,0.212634377662
45.0,50.0,10,0.319168597313
55.0,50.0,10,0.225071251407
65.0,50.0,10,0.270464852581
35.0,50.0,50,0.0091851752168
45.0,50.0,50,0.199652077659
55.0,50.0,50,0.209864597208
65.0,50.0,50,0.26437043266
35.0,50.0,100,0.0534880234501
45.0,50.0,100,0.198076828721
55.0,50.0,100,0.172143603873
65.0,50.0,100,0.151635538665
35.0,50.0,200,0.0190668913797
45.0,50.0,200,0.102933974514
55.0,50.0,200,0.124214351467
65.0,50.0,200,0.169417140257
35.0,75.0,10,0.0986814733862
45.0,75.0,10,0.265577576064
55.0,75.0,10,0.233656648637
65.0,75.0,10,0.277195299905
35.0,75.0,50,0.1353458035
45.0,75.0,50,0.169915153733
55.0,75.0,50,0.16262349694
65.0,75.0,50,0.25827140931
35.0,75.0,100,0.0333604908519
45.0,75.0,100,0.141225594277
55.0,75.0,100,0.186455215782
65.0,75.0,100,0.212350445134
35.0,75.0,200,-0.0898103639186
45.0,75.0,200,0.0993793795666
55.0,75.0,200,0.170540019587
65.0,75.0,200,0.209209192587
35.0,75.0,10,0.0256612598073
45.0,75.0,10,0.151370936965
55.0,75.0,10,0.0955753462465
65.0,75.0,10,0.259813323208
35.0,75.0,50,0.0697473068249
45.0,75.0,50,0.00195317555376
55.0,75.0,50,0.0403588726747
65.0,75.0,50,0.0918562083822
35.0,75.0,100,-0.0301445762663
45.0,75.0,100,0.0392698152399
55.0,75.0,100,0.0303611146844
65.0,75.0,100,0.136331097071
35.0,75.0,200,0.0490407280058
45.0,75.0,200,0.0704112847309
55.0,75.0,200,0.0598848158077
65.0,75.0,200,0.0497163381062
35.0,25.0,10,0.260461659649
45.0,25.0,10,0.320739002282
55.0,25.0,10,0.293956626643
65.0,25.0,10,0.0878104832932
35.0,25.0,50,0.190835650478
45.0,25.0,50,0.211535262997
55.0,25.0,50,0.230340086606
65.0,25.0,50,0.18975018308
35.0,25.0,100,0.233069727745
45.0,25.0,100,0.20400907305
55.0,25.0,100,0.192286601784
65.0,25.0,100,0.143367691858
35.0,25.0,200,0.186070657493
45.0,25.0,200,0.167298566372
55.0,25.0,200,0.180710387039
65.0,25.0,200,-0.0512900592985
35.0,25.0,10,0.441004703327
45.0,25.0,10,0.351991644696
55.0,25.0,10,0.288425134644
65.0,25.0,10,0.439135731302
35.0,25.0,50,0.124310663159
45.0,25.0,50,0.263833379254
55.0,25.0,50,0.194153038685
65.0,25.0,50,0.0709436341051
35.0,25.0,100,0.128033469996
45.0,25.0,100,0.0918990099287
55.0,25.0,100,0.226477969948
65.0,25.0,100,0.316618757537
35.0,25.0,200,0.123311322734
45.0,25.0,200,0.146328495709
55.0,25.0,200,0.223313438673
65.0,25.0,200,0.489665450675
35.0,50.0,10,0.140491878631
45.0,50.0,10,0.306819988796
55.0,50.0,10,0.250157777478
65.0,50.0,10,0.210143881461
35.0,50.0,50,0.188733975861
45.0,50.0,50,0.175263806744
55.0,50.0,50,0.15137996743
65.0,50.0,50,0.10680527193
35.0,50.0,100,0.217059017756
45.0,50.0,100,0.160110105402
55.0,50.0,100,0.142043096472
65.0,50.0,100,0.120669147845
35.0,50.0,200,0.127118286793
45.0,50.0,200,0.179867925957
55.0,50.0,200,0.159754866212
65.0,50.0,200,0.110045580507
35.0,50.0,10,0.127267792181
45.0,50.0,10,0.262635305939
55.0,50.0,10,0.27843630083
65.0,50.0,10,0.239850171372
35.0,50.0,50,0.132511838061
45.0,50.0,50,0.140897158816
55.0,50.0,50,0.161029276979
65.0,50.0,50,0.291476571821
35.0,50.0,100,-0.0601132286128
45.0,50.0,100,0.182575895637
55.0,50.0,100,0.1863227867
65.0,50.0,100,0.0760181400587
35.0,50.0,200,0.13585056714
45.0,50.0,200,0.105548112856
55.0,50.0,200,0.183831224179
65.0,50.0,200,0.141626850293
35.0,25.0,10,0.394916278066
45.0,25.0,10,0.365055643025
55.0,25.0,10,0.260603745467
65.0,25.0,10,0.361632731657
35.0,25.0,50,0.226454631702
45.0,25.0,50,0.192529347719
55.0,25.0,50,0.243207860012
65.0,25.0,50,0.0699611354002
35.0,25.0,100,0.185231862653
45.0,25.0,100,0.126649917262
55.0,25.0,100,0.193717806642
65.0,25.0,100,0.288419381952
35.0,25.0,200,0.243070139737
45.0,25.0,200,0.174851319867
55.0,25.0,200,0.183883138255
65.0,25.0,200,0.402696656312
35.0,25.0,10,0.181808241829
45.0,25.0,10,0.356664293966
55.0,25.0,10,0.3361562756
65.0,25.0,10,0.246469777447
35.0,25.0,50,0.222947988487
45.0,25.0,50,0.229963914313
55.0,25.0,50,0.205485809011
65.0,25.0,50,0.328122333209
35.0,25.0,100,0.0447698400054
45.0,25.0,100,0.195673472969
55.0,25.0,100,0.224113885351
65.0,25.0,100,0.320736006612
35.0,25.0,200,0.176061016147
45.0,25.0,200,0.188944193013
55.0,25.0,200,0.166365176485
65.0,25.0,200,0.28952347626
35.0,50.0,10,0.680495628441
45.0,50.0,10,0.700247461065
55.0,50.0,10,0.746754131385
65.0,50.0,10,0.673104981152
35.0,50.0,50,0.467170750482
45.0,50.0,50,0.597839791956
55.0,50.0,50,0.517599661318
65.0,50.0,50,0.420325661393
35.0,50.0,100,0.612537961588
45.0,50.0,100,0.573643037637
55.0,50.0,100,0.540430418591
65.0,50.0,100,0.522413378128
35.0,50.0,200,0.718643194615
45.0,50.0,200,0.564189170429
55.0,50.0,200,0.517048510267
65.0,50.0,200,0.57429555041
35.0,50.0,10,0.748160463437
45.0,50.0,10,0.712318479713
55.0,50.0,10,0.709172630489
65.0,50.0,10,0.677071214969
35.0,50.0,50,0.758530189125
45.0,50.0,50,0.566009668774
55.0,50.0,50,0.535034666704
65.0,50.0,50,0.403035770194
35.0,50.0,100,0.718904998974
45.0,50.0,100,0.513883143738
55.0,50.0,100,0.474774763142
65.0,50.0,100,0.511999121412
35.0,50.0,200,0.368227977524
45.0,50.0,200,0.561353018395
55.0,50.0,200,0.539935533711
65.0,50.0,200,0.303590800544
35.0,50.0,10,0.233769651694
45.0,50.0,10,0.282401366634
55.0,50.0,10,0.207210972153
65.0,50.0,10,0.092741899225
35.0,50.0,50,0.108040670324
45.0,50.0,50,0.114586545444
55.0,50.0,50,0.149085155801
65.0,50.0,50,0.115356190154
35.0,50.0,100,0.135091222822
45.0,50.0,100,0.123354411719
55.0,50.0,100,0.138030346721
65.0,50.0,100,0.183913325226
35.0,50.0,200,0.0014872832649
45.0,50.0,200,0.168292315385
55.0,50.0,200,0.170333242034
65.0,50.0,200,0.146110190465
35.0,50.0,10,0.220584945846
45.0,50.0,10,0.239797284097
55.0,50.0,10,0.280525023045
65.0,50.0,10,0.197153143772
35.0,50.0,50,-0.0860031367323
45.0,50.0,50,0.184104260793
55.0,50.0,50,0.227881799431
65.0,50.0,50,0.0661613747986
35.0,50.0,100,0.0853207920903
45.0,50.0,100,0.145022403014
55.0,50.0,100,0.202644749733
65.0,50.0,100,0.25858863252
35.0,50.0,200,0.00626916646983
45.0,50.0,200,0.132222847435
55.0,50.0,200,0.150071602419
65.0,50.0,200,0.414334911391
35.0,75.0,10,0.0331594223649
45.0,75.0,10,0.170864489252
55.0,75.0,10,0.173272785703
65.0,75.0,10,0.301181948724
35.0,75.0,50,0.0617724682222
45.0,75.0,50,0.123316054455
55.0,75.0,50,0.172692458957
65.0,75.0,50,0.0670572311469
35.0,75.0,100,0.170016294777
45.0,75.0,100,0.0606573733168
55.0,75.0,100,0.146995428123
65.0,75.0,100,0.149775419703
35.0,75.0,200,-0.0341912891661
45.0,75.0,200,0.0555650800793
55.0,75.0,200,0.112316109161
65.0,75.0,200,0.143133831619
35.0,75.0,10,0.308277025623
45.0,75.0,10,0.28839699321
55.0,75.0,10,0.292448000116
65.0,75.0,10,0.311102265928
35.0,75.0,50,-0.0449375145514
45.0,75.0,50,0.186204817933
55.0,75.0,50,0.24264204164
65.0,75.0,50,0.18343283799
35.0,75.0,100,0.048794420306
45.0,75.0,100,0.119573175092
55.0,75.0,100,0.207087944664
65.0,75.0,100,0.271170961137
35.0,75.0,200,0.0803539359561
45.0,75.0,200,0.201426559558
55.0,75.0,200,0.175131026269
65.0,75.0,200,0.213779522662
35.0,50.0,10,0.140796469701
45.0,50.0,10,0.254580256291
55.0,50.0,10,0.237270783048
65.0,50.0,10,0.34470037211
35.0,50.0,50,0.158924684019
45.0,50.0,50,0.142284463834
55.0,50.0,50,0.140780133221
65.0,50.0,50,0.275084129194
35.0,50.0,100,0.107621416284
45.0,50.0,100,0.190012542274
55.0,50.0,100,0.156106946478
65.0,50.0,100,0.217103501759
35.0,50.0,200,0.132822306259
45.0,50.0,200,0.169415356484
55.0,50.0,200,0.12424599045
65.0,50.0,200,0.239919330148
35.0,50.0,10,0.28033742058
45.0,50.0,10,0.270937791616
55.0,50.0,10,0.265114875568
65.0,50.0,10,0.324224612817
35.0,50.0,50,0.105095381814
45.0,50.0,50,0.324357898635
55.0,50.0,50,0.257393215555
65.0,50.0,50,0.170819381067
35.0,50.0,100,0.0458394399546
45.0,50.0,100,0.184256633794
55.0,50.0,100,0.222570716981
65.0,50.0,100,0.194407817606
35.0,50.0,200,0.0481032162469
45.0,50.0,200,0.187438841066
55.0,50.0,200,0.188204763013
65.0,50.0,200,0.214754013845
35.0,75.0,10,0.329308678785
45.0,75.0,10,0.218949882551
55.0,75.0,10,0.286818569429
65.0,75.0,10,0.246359780648
35.0,75.0,50,-0.311731057503
45.0,75.0,50,0.147761264116
55.0,75.0,50,0.179515248061
65.0,75.0,50,0.172937702152
35.0,75.0,100,0.0889353994594
45.0,75.0,100,0.132051982575
55.0,75.0,100,0.168876878564
65.0,75.0,100,0.203786539362
35.0,75.0,200,-0.295128899647
45.0,75.0,200,0.160241391549
55.0,75.0,200,0.162141750201
65.0,75.0,200,0.126387969501
35.0,75.0,10,0.0569846138153
45.0,75.0,10,0.113586996875
55.0,75.0,10,0.159801525302
65.0,75.0,10,0.239036815965
35.0,75.0,50,0.151406562455
45.0,75.0,50,0.0690099880182
55.0,75.0,50,0.108183862653
65.0,75.0,50,0.0669151852754
35.0,75.0,100,0.170839213973
45.0,75.0,100,-0.00278317873621
55.0,75.0,100,0.101467295518
65.0,75.0,100,0.0788357903112
35.0,75.0,200,0.14999473548
45.0,75.0,200,0.131172161336
55.0,75.0,200,0.106450733825
65.0,75.0,200,0.136881872991
35.0,25.0,10,0.356061275527
45.0,25.0,10,0.331288112141
55.0,25.0,10,0.304596227451
65.0,25.0,10,-0.0659466516046
35.0,25.0,50,0.132972562298
45.0,25.0,50,0.210936164726
55.0,25.0,50,0.167512501445
65.0,25.0,50,0.0834597031917
35.0,25.0,100,0.0612506649567
45.0,25.0,100,0.166092002263
55.0,25.0,100,0.197124635342
65.0,25.0,100,0.170333968952
35.0,25.0,200,0.159908578617
45.0,25.0,200,0.1407844035
55.0,25.0,200,0.0449478558376
65.0,25.0,200,-0.450890106728
35.0,25.0,10,0.419155424649
45.0,25.0,10,0.44991536319
55.0,25.0,10,0.361134372333
65.0,25.0,10,0.0374942957354
35.0,25.0,50,0.29693388303
45.0,25.0,50,0.257100178534
55.0,25.0,50,0.263990526404
65.0,25.0,50,0.0611931324574
35.0,25.0,100,0.322727663071
45.0,25.0,100,0.16007263831
55.0,25.0,100,0.206095044928
65.0,25.0,100,0.16868771398
35.0,25.0,200,0.176833590835
45.0,25.0,200,0.162573147815
55.0,25.0,200,0.172925379191
65.0,25.0,200,-0.020569022116
35.0,50.0,10,0.188879754081
45.0,50.0,10,0.426312672152
55.0,50.0,10,0.391785910994
65.0,50.0,10,0.416348330473
35.0,50.0,50,0.0527589552511
45.0,50.0,50,0.282088697575
55.0,50.0,50,0.302761851259
65.0,50.0,50,0.444651278367
35.0,50.0,100,0.108052471107
45.0,50.0,100,0.132912093781
55.0,50.0,100,0.308759717166
65.0,50.0,100,0.343508718031
35.0,50.0,200,0.125345395763
45.0,50.0,200,0.167205832685
55.0,50.0,200,0.347532760375
65.0,50.0,200,0.14349807862
35.0,50.0,10,0.317561561018
45.0,50.0,10,0.314332041247
55.0,50.0,10,0.268780219657
65.0,50.0,10,0.178349407606
35.0,50.0,50,0.0134084381866
45.0,50.0,50,0.168139296286
55.0,50.0,50,0.170738429531
65.0,50.0,50,0.354317442282
35.0,50.0,100,0.365070182502
45.0,50.0,100,0.162095215794
55.0,50.0,100,0.146880951568
65.0,50.0,100,-0.0134493274945
35.0,50.0,200,0.00877882861454
45.0,50.0,200,0.185688511223
55.0,50.0,200,0.202310400259
65.0,50.0,200,0.0518450519449
35.0,25.0,10,0.25695173617
45.0,25.0,10,0.299042727472
55.0,25.0,10,0.273977505779
65.0,25.0,10,-0.0264769448035
35.0,25.0,50,0.033325824191
45.0,25.0,50,0.193418885799
55.0,25.0,50,0.062439625351
65.0,25.0,50,0.0266911564287
35.0,25.0,100,0.150845819934
45.0,25.0,100,0.167309446118
55.0,25.0,100,0.104921546637
65.0,25.0,100,0.234686762322
35.0,25.0,200,0.23221925095
45.0,25.0,200,0.127837736718
55.0,25.0,200,0.0599121559698
35.0,25.0,10,0.206106651389
45.0,25.0,10,0.264232357926
55.0,25.0,10,0.215893045071
65.0,25.0,10,0.181335482346
35.0,25.0,50,0.200818899334
45.0,25.0,50,0.244132240983
55.0,25.0,50,0.129834281097
65.0,25.0,50,0.129187793124
35.0,25.0,100,0.140731964688
45.0,25.0,100,0.158694837858
55.0,25.0,100,0.111982838568
65.0,25.0,100,0.132833460321
35.0,25.0,200,0.121226172924
45.0,25.0,200,0.136787293853
55.0,25.0,200,0.124195293799
65.0,25.0,200,0.154351855871
35.0,50.0,10,0.233237933231
45.0,50.0,10,0.293067694333
55.0,50.0,10,0.279438579468
65.0,50.0,10,0.358556822425
35.0,50.0,50,0.161812176348
45.0,50.0,50,0.213804257773
55.0,50.0,50,0.201515882827
65.0,50.0,50,0.17104529199
35.0,50.0,100,0.226228818147
45.0,50.0,100,0.176503762247
55.0,50.0,100,0.220270471278
65.0,50.0,100,0.152219374029
35.0,50.0,200,0.0917216277931
45.0,50.0,200,0.129034121435
55.0,50.0,200,0.185877444662
65.0,50.0,200,0.183905791222
35.0,50.0,10,0.119704565708
45.0,50.0,10,0.274375859597
55.0,50.0,10,0.24574903876
65.0,50.0,10,0.270914588183
35.0,50.0,50,0.0412707110375
45.0,50.0,50,0.14441219787
55.0,50.0,50,0.184629343586
65.0,50.0,50,0.0668143815926
35.0,50.0,100,0.124477650565
45.0,50.0,100,0.184969849328
55.0,50.0,100,0.185727589867
65.0,50.0,100,0.0587325516423
35.0,50.0,200,0.274979497752
45.0,50.0,200,0.184096454194
55.0,50.0,200,0.15344856176
65.0,50.0,200,0.262668963874
35.0,50.0,10,0.251076372076
45.0,50.0,10,0.235431919077
55.0,50.0,10,0.27816796909
65.0,50.0,10,0.133315922183
35.0,50.0,50,0.301537095605
45.0,50.0,50,0.217063496855
55.0,50.0,50,0.14378239363
65.0,50.0,50,0.172475045598
35.0,50.0,100,0.259174564018
45.0,50.0,100,0.149946530042
55.0,50.0,100,0.148331874464
65.0,50.0,100,0.360515270209
35.0,50.0,200,0.143260251869
45.0,50.0,200,0.195499914314
55.0,50.0,200,0.144179182963
65.0,50.0,200,0.276720696184
35.0,50.0,10,0.259387092838
